treatment,size
life_11000,11
life_11000,74
life_11000,4
life_11000,10
life_11000,2
life_11000,24
life_11000,3
life_11000,1
life_11000,8
life_11000,36
life_11000,3
life_11000,45
life_11000,4
life_11000,45
life_11000,6
life_11000,77
life_11000,9
life_11000,27
life_11000,23
life_11000,10
life_11000,26
life_11000,5
life_11000,7
life_11000,37
life_11000,7
life_11000,88
life_11000,6
life_11000,1
life_11000,45
life_11000,7
life_11000,1
life_11000,24
life_11000,107
life_11000,17
life_11000,1
life_11000,7
life_11000,17
life_11000,2
life_11000,2
life_11000,23
life_11000,71
life_11000,1
life_11000,23
life_11000,6
life_11000,82
life_11000,13
life_11000,6
life_11000,22
life_11000,91
life_11000,1
life_11000,57
life_11000,28
life_11000,54
life_11000,21
life_11000,20
life_11000,91
life_11000,1
life_11000,12
life_11000,24
life_11000,159
life_11000,51
life_11000,1
life_11000,1
life_11000,8
life_11000,20
life_11000,112
life_11000,1
life_11000,2
life_11000,1
life_11000,84
life_11000,18
life_11000,2
life_11000,3
life_11000,1
life_11000,9
life_11000,11
life_11000,25
life_11000,1
life_11000,32
life_11000,31
life_11000,1
life_11000,6
life_11000,65
life_11000,43
life_11000,68
life_11000,126
life_11000,100
life_11000,4
life_11000,7
life_11000,7
life_11000,32
life_11000,45
life_11000,1
life_11000,8
life_11000,3
life_11000,2
life_11000,4
life_11000,4
life_11000,1
life_11000,34
life_11000,10
life_11000,2
life_11000,1
life_11000,2
life_11000,7
life_11000,142
life_11000,18
life_11000,3
life_11000,3
life_11000,4
life_11000,11
life_11000,3
life_11000,44
life_11000,14
life_11000,12
life_11000,10
life_11000,1
life_11000,11
life_11000,1
life_11000,41
life_11000,19
life_11000,12
life_11000,21
life_11000,30
life_11000,93
life_11000,23
life_11000,54
life_11000,22
life_11000,9
life_11000,1
life_11000,2
life_11000,8
life_11000,44
life_11000,3
life_11000,1
life_11000,63
life_11000,10
life_11000,64
life_11000,3
life_11000,77
life_11000,9
life_11000,4
life_11000,44
life_11000,5
life_11000,13
life_11000,57
life_11000,3
life_11000,2
life_11000,2
life_11000,1
life_11000,7
life_11000,3
life_11000,3
life_11000,1
life_11000,26
life_11000,11
life_11000,3
life_11000,2
life_11000,15
life_11000,10
life_11000,22
life_11000,8
life_11000,72
life_11000,44
life_11000,21
life_11000,24
life_11000,68
life_11000,111
life_11000,110
life_11000,3
life_11000,12
life_11000,7
life_11000,125
life_11000,73
life_11000,13
life_11000,42
life_11000,17
life_11000,7
life_11000,1
life_11000,15
life_11000,3
life_11000,5
life_11000,2
life_11000,7
life_11000,31
life_11000,13
life_11000,46
life_11000,137
life_11000,1
life_11000,39
life_11000,14
life_11000,32
life_11000,24
life_11000,20
life_11000,3
life_11000,14
life_11000,2
life_11000,35
life_11000,37
life_11000,1
life_11000,2
life_11000,39
life_11000,130
life_11000,1
life_11000,18
life_11000,15
life_11000,25
life_11000,25
life_11000,25
life_11000,11
life_11000,11
life_11000,25
life_11000,1
life_11000,25
life_11000,24
life_11000,7
life_11000,1
life_11000,2
life_11000,7
life_11000,9
life_11000,8
life_11000,3
life_11000,1
life_11000,6
life_11000,20
life_11000,85
life_11000,35
life_11000,34
life_11000,58
life_11000,10
life_11000,4
life_11000,65
life_11000,2
life_11000,33
life_11000,1
life_11000,3
life_11000,5
life_11000,1
life_11000,1
life_11000,52
life_11000,11
life_11000,118
life_11000,20
life_11000,2
life_11000,111
life_11000,4
life_11000,3
life_11000,74
life_11000,1
life_11000,2
life_11000,15
life_11000,4
life_11000,1
life_11000,11
life_11000,4
life_11000,11
life_11000,7
life_11000,12
life_11000,47
life_11000,1
life_11000,25
life_11000,110
life_11000,53
life_11000,3
life_11000,1
life_11000,24
life_11000,13
life_11000,3
life_11000,2
life_11000,15
life_11000,8
life_11000,1
life_11000,13
life_11000,58
life_11000,23
life_11000,37
life_11000,19
life_11000,3
life_11000,6
life_11000,70
life_11000,6
life_11000,27
life_11000,2
life_11000,27
life_11000,1
life_11000,66
life_11000,8
life_11000,3
life_11000,58
life_11000,1
life_11000,48
life_11000,14
life_11000,4
life_11000,105
life_11000,35
life_11000,30
life_11000,43
life_11000,25
life_11000,79
life_11000,17
life_11000,7
life_11000,10
life_11000,1
life_11000,48
life_11000,43
life_11000,13
life_11000,11
life_11000,7
life_11000,6
life_11000,42
life_11000,6
life_11000,4
life_11000,10
life_11000,93
life_11000,141
life_11000,24
life_11000,123
life_11000,6
life_11000,13
life_11000,63
life_11000,13
life_11000,22
life_11000,77
life_11000,30
life_11000,2
life_11000,7
life_11000,2
life_11000,30
life_11000,12
life_11000,110
life_11000,4
life_11000,9
life_11000,42
life_11000,12
life_11000,66
life_11000,6
life_11000,132
life_11000,2
life_11000,2
life_11000,3
life_11000,12
life_11000,113
life_11000,10
life_11000,3
life_11000,1
life_11000,102
life_11000,35
life_11000,70
life_11000,1
life_11000,58
life_11000,1
life_11000,6
life_11000,23
life_11000,137
life_11000,1
life_11000,3
life_11000,38
life_11000,32
life_11000,31
life_11000,3
life_11000,1
life_11000,2
life_11000,1
life_11000,1
life_11000,3
life_11000,39
life_11000,1
life_11000,62
life_11000,3
life_11000,18
life_11000,1
life_11000,85
life_11000,3
life_11000,1
life_11000,43
life_11000,14
life_11000,64
life_11000,17
life_11000,25
life_11000,19
life_11000,1
life_11000,64
life_11000,1
life_11000,21
life_11000,35
life_11000,7
life_11000,170
life_11000,16
life_11000,20
life_11000,1
life_11000,4
life_11000,8
life_11000,76
life_11000,12
life_11000,22
life_11000,1
life_11000,39
life_11000,29
life_11000,2
life_11000,66
life_11000,67
life_11000,69
life_11000,48
life_11000,38
life_11000,41
life_11000,1
life_11000,2
life_11000,68
life_11000,156
life_11000,37
life_11000,11
life_11000,74
life_11000,10
life_11000,9
life_11000,46
life_11000,31
life_11000,23
life_11000,2
life_11000,1
life_11000,191
life_11000,62
life_11000,1
life_11000,73
life_11000,40
life_11000,27
life_11000,6
life_11000,2
life_11000,1
life_11000,60
life_11000,34
life_11000,3
life_11000,63
life_11000,89
life_11000,1
life_11000,54
life_11000,28
life_11000,25
life_11000,12
life_11000,6
life_11000,13
life_11000,9
life_11000,139
life_11000,22
life_11000,1
life_11000,27
life_11000,49
life_11000,7
life_11000,16
life_11000,6
life_11000,99
life_11000,3
life_11000,31
life_11000,112
life_11000,7
life_11000,6
life_11000,110
life_11000,18
life_11000,12
life_11000,7
life_11000,11
life_11000,3
life_11000,44
life_11000,2
life_11000,46
life_11000,10
life_11000,5
life_11000,7
life_11000,129
life_11000,1
life_11000,1
life_11000,123
life_11000,17
life_11000,22
life_11000,25
life_11000,15
life_11000,3
life_11000,50
life_11000,14
life_11000,68
life_11000,19
life_11000,17
life_11000,13
life_11000,11
life_11000,23
life_11000,7
life_11000,7
life_11000,3
life_11000,6
life_11000,3
life_11000,22
life_11000,7
life_11000,65
life_11000,2
life_11000,2
life_11000,8
life_11000,43
life_11000,10
life_11000,1
life_11000,57
life_11000,2
life_11000,4
life_11000,149
life_11000,63
life_11000,70
life_11000,45
life_11000,10
life_11000,37
life_11000,13
life_11000,1
life_11000,12
life_11000,98
life_11000,42
life_11000,29
life_11000,24
life_11000,7
life_11000,35
life_11000,39
life_11000,1
life_11000,14
life_11000,2
life_11000,100
life_11000,1
life_11000,8
life_11000,148
life_11000,33
life_11000,29
life_11000,58
life_11000,35
life_11000,12
life_11000,10
life_11000,22
life_11000,3
life_11000,3
life_11000,7
life_11000,5
life_11000,21
life_11000,14
life_11000,158
life_11000,41
life_11000,6
life_11000,4
life_11000,3
life_11000,11
life_11000,2
life_11000,49
life_11000,3
life_11000,76
life_11000,3
life_11000,1
life_11000,41
life_11000,110
life_11000,36
life_11000,13
life_11000,57
life_11000,27
life_11000,4
life_11000,1
life_11000,67
life_11000,6
life_11000,1
life_11000,14
life_11000,64
life_11000,110
life_11000,29
life_11000,35
life_11000,1
life_11000,36
life_11000,37
life_11000,4
life_11000,26
life_11000,19
life_11000,29
life_11000,46
life_11000,28
life_11000,118
life_11000,15
life_11000,35
life_11000,22
life_11000,39
life_11000,29
life_11000,3
life_11000,10
life_11000,1
life_11000,53
life_11000,34
life_11000,38
life_11000,3
life_11000,1
life_11000,63
life_11000,83
life_11000,7
life_11000,1
life_11000,102
life_11000,55
life_11000,14
life_11000,12
life_11000,11
life_11000,51
life_11000,86
life_11000,87
life_11000,7
life_11000,54
life_11000,130
life_11000,6
life_11000,7
life_11000,6
life_11000,3
life_11000,6
life_11000,8
life_11000,132
life_11000,1
life_11000,8
life_11000,13
life_11000,27
life_11000,27
life_11000,106
life_11000,1
life_11000,31
life_11000,43
life_11000,11
life_11000,179
life_11000,41
life_11000,36
life_11000,1
life_11000,20
life_11000,80
life_11000,43
life_11000,151
life_11000,1
life_11000,24
life_11000,15
life_11000,13
life_11000,14
life_11000,4
life_11000,16
life_11000,3
life_11000,4
life_11000,6
life_11000,5
life_11000,3
life_11000,3
life_11000,3
life_11000,42
life_11000,8
life_11000,7
life_11000,48
life_11000,3
life_11000,23
life_11000,3
life_11000,1
life_11000,93
life_11000,14
life_11000,1
life_11000,62
life_11000,1
life_11000,25
life_11000,6
life_11000,117
life_11000,7
life_11000,8
life_11000,1
life_11000,55
life_11000,1
life_11000,9
life_11000,97
life_11000,48
life_11000,19
life_11000,35
life_11000,23
life_11000,23
life_11000,10
life_11000,20
life_11000,1
life_11000,10
life_11000,35
life_11000,2
life_11000,32
life_11000,1
life_11000,44
life_11000,78
life_11000,40
life_11000,13
life_11000,1
life_11000,10
life_11000,22
life_11000,51
life_11000,8
life_11000,1
life_11000,66
life_11000,3
life_11000,6
life_11000,2
life_11000,3
life_11000,6
life_11000,4
life_11000,38
life_11000,1
life_11000,47
life_11000,125
life_11000,40
life_11000,75
life_11000,35
life_11000,4
life_11000,44
life_11000,9
life_11000,19
life_11000,47
life_11000,1
life_11000,1
life_11000,128
life_11000,11
life_11000,18
life_11000,1
life_11000,39
life_11000,33
life_11000,12
life_11000,12
life_11000,88
life_11000,7
life_11000,34
life_11000,15
life_11000,2
life_11000,147
life_11000,14
life_11000,3
life_11000,13
life_11000,3
life_11000,7
life_11000,19
life_11000,12
life_11000,2
life_11000,4
life_11000,39
life_11000,2
life_11000,3
life_11000,5
life_11000,6
life_11000,12
life_11000,34
life_11000,3
life_11000,1
life_11000,69
life_11000,2
life_11000,82
life_11000,22
life_11000,5
life_11000,11
life_11000,121
life_11000,3
life_11000,76
life_11000,3
life_11000,2
life_11000,34
life_11000,14
life_11000,3
life_11000,15
life_11000,6
life_11000,1
life_11000,2
life_11000,73
life_11000,9
life_11000,60
life_11000,30
life_11000,2
life_11000,13
life_11000,37
life_11000,3
life_11000,26
life_11000,20
life_11000,5
life_11000,40
life_11000,21
life_11000,33
life_11000,21
life_11000,7
life_11000,86
life_11000,1
life_11000,12
life_11000,7
life_11000,6
life_11000,4
life_11000,6
life_11000,12
life_11000,94
life_11000,14
life_11000,11
life_11000,17
life_11000,13
life_11000,7
life_11000,4
life_11000,3
life_11000,97
life_11000,6
life_11000,71
life_11000,1
life_11000,2
life_11000,23
life_11000,33
life_11000,19
life_11000,43
life_11000,25
life_11000,4
life_11000,4
life_11000,7
life_11000,3
life_11000,3
life_11000,4
life_11000,14
life_11000,1
life_11000,70
life_11000,3
life_11000,3
life_11000,15
life_11000,1
life_11000,40
life_11000,1
life_11000,9
life_11000,1
life_11000,212
life_11000,12
life_11000,1
life_11000,51
life_11000,23
life_11000,43
life_11000,1
life_11000,5
life_11000,1
life_11000,22
life_11000,3
life_11000,7
life_11000,3
life_11000,15
life_11000,120
life_11000,78
life_11000,3
life_11000,62
life_11000,12
life_11000,1
life_11000,7
life_11000,8
life_11000,14
life_11000,20
life_11000,3
life_11000,12
life_11000,57
life_11000,3
life_11000,102
life_11000,26
life_11000,1
life_11000,12
life_11000,4
life_11000,7
life_11000,37
life_11000,68
life_11000,30
life_11000,65
life_11000,13
life_11000,1
life_11000,6
life_11000,1
life_11000,1
life_11000,1
life_11000,14
life_11000,1
life_11000,3
life_11000,7
life_11000,88
life_11000,66
life_11000,71
life_11000,24
life_11000,46
life_11000,27
life_11000,72
life_11000,6
life_11000,84
life_11000,8
life_11000,21
life_11000,1
life_11000,16
life_11000,1
life_11000,7
life_11000,6
life_11000,24
life_11000,6
life_11000,3
life_11000,6
life_11000,24
life_11000,4
life_11000,56
life_11000,1
life_11000,2
life_11000,10
life_11000,42
life_11000,36
life_11000,12
life_11000,6
life_11000,1
life_11000,23
life_11000,58
life_11000,54
life_11000,6
life_11000,14
life_11000,11
life_11000,37
life_11000,26
life_11000,42
life_11000,12
life_11000,1
life_11000,9
life_11000,33
life_11000,31
life_11000,66
life_11000,149
life_11000,7
life_11000,1
life_11000,73
life_11000,9
life_11000,8
life_11000,7
life_11000,10
life_11000,8
life_11000,6
life_11000,7
life_11000,2
life_11000,3
life_11000,3
life_11000,20
life_11000,57
life_11000,6
life_11000,13
life_11000,1
life_11000,3
life_11000,4
life_11000,1
life_11000,2
life_11000,159
life_11000,37
life_11000,10
life_11000,1
life_11000,10
life_11000,22
life_11000,61
life_11000,5
life_11000,3
life_11000,6
life_11000,1
life_11000,45
life_11000,11
life_11000,3
life_11000,12
life_11000,6
life_11000,8
life_11000,153
life_11000,12
life_11000,20
life_11000,75
life_11000,80
life_11000,8
life_11000,5
life_11000,8
life_11000,21
life_11000,18
life_11000,1
life_11000,50
life_11000,6
life_11000,44
life_11000,32
life_11000,51
life_11000,51
life_11000,1
life_11000,39
life_11000,54
life_11000,28
life_11000,43
life_13000,92
life_13000,24
life_13000,6
life_13000,21
life_13000,1
life_13000,9
life_13000,16
life_13000,41
life_13000,8
life_13000,4
life_13000,4
life_13000,1
life_13000,70
life_13000,1
life_13000,42
life_13000,3
life_13000,3
life_13000,1
life_13000,8
life_13000,14
life_13000,13
life_13000,18
life_13000,127
life_13000,23
life_13000,8
life_13000,71
life_13000,18
life_13000,46
life_13000,4
life_13000,6
life_13000,1
life_13000,10
life_13000,64
life_13000,18
life_13000,4
life_13000,68
life_13000,14
life_13000,37
life_13000,4
life_13000,8
life_13000,7
life_13000,11
life_13000,2
life_13000,7
life_13000,3
life_13000,2
life_13000,82
life_13000,3
life_13000,100
life_13000,3
life_13000,11
life_13000,20
life_13000,18
life_13000,1
life_13000,8
life_13000,85
life_13000,97
life_13000,49
life_13000,35
life_13000,12
life_13000,1
life_13000,16
life_13000,2
life_13000,2
life_13000,6
life_13000,4
life_13000,1
life_13000,2
life_13000,1
life_13000,13
life_13000,11
life_13000,1
life_13000,9
life_13000,7
life_13000,7
life_13000,10
life_13000,20
life_13000,96
life_13000,68
life_13000,38
life_13000,7
life_13000,11
life_13000,105
life_13000,11
life_13000,1
life_13000,1
life_13000,12
life_13000,4
life_13000,7
life_13000,2
life_13000,20
life_13000,1
life_13000,5
life_13000,1
life_13000,1
life_13000,8
life_13000,1
life_13000,1
life_13000,1
life_13000,24
life_13000,54
life_13000,1
life_13000,95
life_13000,47
life_13000,27
life_13000,67
life_13000,35
life_13000,28
life_13000,19
life_13000,1
life_13000,116
life_13000,7
life_13000,83
life_13000,4
life_13000,3
life_13000,1
life_13000,5
life_13000,7
life_13000,2
life_13000,47
life_13000,31
life_13000,15
life_13000,1
life_13000,8
life_13000,2
life_13000,15
life_13000,1
life_13000,4
life_13000,46
life_13000,1
life_13000,1
life_13000,60
life_13000,7
life_13000,50
life_13000,98
life_13000,27
life_13000,38
life_13000,91
life_13000,12
life_13000,17
life_13000,61
life_13000,63
life_13000,110
life_13000,107
life_13000,12
life_13000,32
life_13000,14
life_13000,1
life_13000,157
life_13000,12
life_13000,7
life_13000,6
life_13000,5
life_13000,61
life_13000,1
life_13000,75
life_13000,12
life_13000,55
life_13000,7
life_13000,2
life_13000,103
life_13000,19
life_13000,1
life_13000,6
life_13000,80
life_13000,105
life_13000,16
life_13000,6
life_13000,64
life_13000,221
life_13000,95
life_13000,8
life_13000,23
life_13000,15
life_13000,16
life_13000,10
life_13000,12
life_13000,139
life_13000,38
life_13000,1
life_13000,55
life_13000,1
life_13000,38
life_13000,30
life_13000,18
life_13000,56
life_13000,5
life_13000,19
life_13000,78
life_13000,44
life_13000,3
life_13000,1
life_13000,48
life_13000,133
life_13000,60
life_13000,3
life_13000,3
life_13000,6
life_13000,3
life_13000,2
life_13000,5
life_13000,3
life_13000,6
life_13000,2
life_13000,146
life_13000,35
life_13000,4
